date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-01-15 20:40:47,Jasamsdestiny,,0,1,1,"#SantaBarbara resources #Carpinteria #Montecito #Summerland #Goleta #SantaBarbara #SantaBarbaraCounty #ThomasFire ",,,#SantaBarbara #Carpinteria #Montecito #Summerland #Goleta #SantaBarbara #SantaBarbaraCounty #ThomasFire,1085275627043938304,https://twitter.com/Jasamsdestiny/status/1085275627043938304
2019-01-15 20:40:46,Jasamsdestiny,,1,1,0,"Additional ""resources"" have been staged through out the tri-county area for the duration of these flooding rains. #LACounty #Malibu #Agoura #Calabasas #WestlakeVillage #WoolseyFire #HillFire #ThomasFire #LARain #CAwx",,,#LACounty #Malibu #Agoura #Calabasas #WestlakeVillage #WoolseyFire #HillFire #ThomasFire #LARain #CAwx,1085275624258895872,https://twitter.com/Jasamsdestiny/status/1085275624258895872
2019-01-15 20:25:36,RobbyHill7,,0,0,1,"Stay safe everyone! #ThomasFire #WoolseyFire #OjaiStrong #VenturaStrong https://www.keyt.com/news/crime/ventura-county-issues-evacuation-orders/976750382",,,#ThomasFire #WoolseyFire #OjaiStrong #VenturaStrong,1085271806796152832,https://twitter.com/RobbyHill7/status/1085271806796152832
2019-01-15 20:17:17,CarlyMooreSB,,0,0,0,"Voluntary evacuations posted for Ventura county. Please stay safe and stay alert with these rain systems coming through! #thomasfire #ventura #evacuations #staysafe #burnarea @Ventura,… https://www.instagram.com/p/BsqxYIqlxLb/?utm_source=ig_twitter_share&amp;igshid=121ao70a2csb",,,#thomasfire #ventura #evacuations #staysafe #burnarea,1085269712093831169,https://twitter.com/CarlyMooreSB/status/1085269712093831169
2019-01-15 20:12:51,Jasamsdestiny,,0,3,1,"Evac Shelters in #LACounty #Malibu #Agoura #Calabasas #WestlakeVillage #WoolseyFire #HillFire #ThomasFire #LARain #CAwx",,,#LACounty #Malibu #Agoura #Calabasas #WestlakeVillage #WoolseyFire #HillFire #ThomasFire #LARain #CAwx,1085268597193228288,https://twitter.com/Jasamsdestiny/status/1085268597193228288
2019-01-15 20:08:14,Montecitodog,,0,0,0,"And we thought the floodwater was from the rain... #dogtrainerslife #thomasfire #montecitostrong @Montecito, California https://www.instagram.com/p/BsqwUu6BN-6/?utm_source=ig_twitter_share&amp;igshid=rc7c01w9u3s9",,,#dogtrainerslife #thomasfire #montecitostrong,1085267434771222529,https://twitter.com/Montecitodog/status/1085267434771222529
2019-01-15 20:00:50,ai6yrham,VCFD_PIO,0,2,1,"#ThomasFire #WoolseyFire",,,#ThomasFire #WoolseyFire,1085265573628399616,https://twitter.com/ai6yrham/status/1085265573628399616
2019-01-15 20:00:00,KCLUlive,,0,1,0,"Evacuation Orders In Effect For Some #ThomasFire, #WhittierFire, #SherpaFire Burn Areas In SB County #CAstorm #CAwx http://bit.ly/2HbJBar",,,#ThomasFire #WhittierFire #SherpaFire #CAstorm #CAwx,1085265365070897153,https://twitter.com/KCLUlive/status/1085265365070897153
2019-01-15 19:49:08,Jasamsdestiny,,0,6,7,"House pets / #furbabies shelters in #LACounty #DACC is providing free sheltering through out the county, so you can take them to any of their care centers. #Malibu #Agoura #Calabasas #WestlakeVillage #WoolseyFire #HillFire #ThomasFire #LARain #CAwx",,,#furbabies #LACounty #DACC #Malibu #Agoura #Calabasas #WestlakeVillage #WoolseyFire #HillFire #ThomasFire #LARain #CAwx,1085262627721359361,https://twitter.com/Jasamsdestiny/status/1085262627721359361
2019-01-15 19:49:08,Jasamsdestiny,,1,6,4,"Large Animal Evac Shelters in #LACounty: Pierce College 6201 Winnetka Ave Woodland Hills Hansen Dam 11127 Orcas Ave Lake View Terrace #Malibu #Agoura #Calabasas #WestlakeVillage #WoolseyFire #HillFire #ThomasFire #LARain #CAwx",,,#LACounty #Malibu #Agoura #Calabasas #WestlakeVillage #WoolseyFire #HillFire #ThomasFire #LARain #CAwx,1085262626429550593,https://twitter.com/Jasamsdestiny/status/1085262626429550593
2019-01-15 19:49:07,Jasamsdestiny,,1,1,3,"Evac locations for #furbabies &amp; large animals in #LACounty. All are open, so you can take them anytime &amp; per norm they're the same places as always. #Malibu #Agoura #Calabasas #WestlakeVillage #WoolseyFire #HillFire #ThomasFire #LARain #CAwx",,,#furbabies #LACounty #Malibu #Agoura #Calabasas #WestlakeVillage #WoolseyFire #HillFire #ThomasFire #LARain #CAwx,1085262625020301314,https://twitter.com/Jasamsdestiny/status/1085262625020301314
2019-01-15 19:22:52,KCLUNEWS,,0,1,1,"Evacuation Orders In Effect For Some Thomas, Whittier, Sherpa Brush Fire Burn Areas In SB County #thomasfire #whittierfire #sherpafire @countyofsb http://www.tinyurl.com/y8hchzoy",,@countyofsb,#thomasfire #whittierfire #sherpafire,1085256020199276544,https://twitter.com/KCLUNEWS/status/1085256020199276544
2019-01-15 19:14:03,ABC7,,0,24,29,"#BREAKING Mandatory, voluntary evacs issued for areas in Ventura County affected by #WoolseyFire #ThomasFire https://abc7.la/2Fz8D0Y",,,#BREAKING #WoolseyFire #ThomasFire,1085253797453000705,https://twitter.com/ABC7/status/1085253797453000705
2019-01-15 18:56:51,avmartinez,,0,4,4,"The city of #Ventura has issued voluntary evacuations for the areas impacted by the #ThomasFire, effective noon today. Arroyo Verde, Marina &amp; Grant parks closed and so's the #VenturaPier. Pick up sandbags at 336 Sanjon Road (bring a shovel). More info at: https://www.cityofventura.ca.gov/ArchiveCenter/ViewFile/Item/2119",,,#Ventura #ThomasFire #VenturaPier,1085249472471265281,https://twitter.com/avmartinez/status/1085249472471265281
2019-01-15 18:52:59,ai6yrham,ai6yrham,0,2,4,"#WoolseyFire #ThomasFire ",,,#WoolseyFire #ThomasFire,1085248499719913472,https://twitter.com/ai6yrham/status/1085248499719913472
2019-01-15 18:47:23,NWSLosAngeles,,1,69,93,"Moderate to heavy #Rain is expected to continue through tonight as another storm system approaches the area!! A Flash Flood Watch is in effect through this evening for recent burn areas, including the #WoolseyFire and #ThomasFire burn areas! #SoCal #CAwx #LArain #LAwx",,,#Rain #WoolseyFire #ThomasFire #SoCal #CAwx #LArain #LAwx,1085247088865275904,https://twitter.com/NWSLosAngeles/status/1085247088865275904
2019-01-15 18:38:56,mwantz,VC_Reporter,0,0,1,"Voluntary Evacuations in Ventura: Get prepared now if you live in #thomasfire area. #venturastorm2019",,,#thomasfire #venturastorm2019,1085244962994741248,https://twitter.com/mwantz/status/1085244962994741248
2019-01-15 18:31:35,VCscanner,,3,61,68,"Ventura: VOLUNTARY EVACUATIONS go into effect at NOON for the #ThomasFire burn area. Residents should begin preparing for potential mandatory evacuations. See below for the neighborhoods under evacuation. Schools located in the impacted areas are under a voluntary evacuation. ",,,#ThomasFire,1085243113029812224,https://twitter.com/VCscanner/status/1085243113029812224
2019-01-15 18:29:23,tiniskwerl,CBSLA,0,0,0,"#SoCal #BurnScar #School/RdClose #Evacuation Mandatory #WoolseyFire 8am #ThomasFire #Whittierfire #SherpaFire #SantaBarbaraCounty 10AM #Burbank Noon #HolyFire Voluntary EvacCtr:#SantaMonica HS/#Agoura #Calabasas Ctr/#Goleta #Pets/Lge #Animals #LARain #CAwx",,,#SoCal #BurnScar #School #Evacuation #WoolseyFire #ThomasFire #Whittierfire #SherpaFire #SantaBarbaraCounty #Burbank #HolyFire #SantaMonica #Agoura #Calabasas #Goleta #Pets #Animals #LARain #CAwx,1085242557112569856,https://twitter.com/tiniskwerl/status/1085242557112569856
2019-01-15 18:16:24,vcCheri,Ventura_PD,0,0,1,"#Ventura voluntary evacs for #ThomasFire burn areas... complete list at this link ",,,#Ventura #ThomasFire,1085239293293998082,https://twitter.com/vcCheri/status/1085239293293998082
2019-01-15 18:06:16,golovebe,,0,0,0,"Many #Ventura schools, #Malibu, and #santabarbara and #montecito schools closed today (1/15/2019) due to rain - where others have #snowdays, we get #mudslide risk and #wildfiredays! #staysafe #thomasfire #whittierfire #raindays",,,#Ventura #Malibu #santabarbara #montecito #snowdays #mudslide #wildfiredays #staysafe #thomasfire #whittierfire #raindays,1085236742595190786,https://twitter.com/golovebe/status/1085236742595190786
2019-01-15 17:32:13,JasonStiff,,0,3,1,"High #Wind Warning, Wind Advisory, Flash #Flood Watch, Winter Storm Warning &amp; High #Surf Advisory in effect for parts of #SanLuisObispo, #SantaBarbara &amp; #Ventura counties. #California #Montecito #Goleta #Ventura #SantaMaria #ThomasFire #WhittierFire #SherpaFire #rain @JasonStiff",,@JasonStiff,#Wind #Flood #Surf #SanLuisObispo #SantaBarbara #Ventura #California #Montecito #Goleta #Ventura #SantaMaria #ThomasFire #WhittierFire #SherpaFire #rain,1085228172373827587,https://twitter.com/JasonStiff/status/1085228172373827587
2019-01-15 17:31:36,JasonStiff,,1,4,7,"The #wind is howling and light #rain is falling around the #CentralCoast and #SouthCoast of #California, but the rain is going to get much heavier later today! #SantaBarbara #Goleta #Montecito #SantaMaria #SanLuisObispo #Ventura #ThomasFire #WhittierFire #SherpaFire @JasonStiff",,@JasonStiff,#wind #rain #CentralCoast #SouthCoast #California #SantaBarbara #Goleta #Montecito #SantaMaria #SanLuisObispo #Ventura #ThomasFire #WhittierFire #SherpaFire,1085228018925211648,https://twitter.com/JasonStiff/status/1085228018925211648
2019-01-15 17:01:11,emmysmomma2132,KelseyGerckens,0,0,0,"#ThomasFire Whittier and Sherpa burn areas are now in a Flood watch as of 8am ",,,#ThomasFire,1085220363779207169,https://twitter.com/emmysmomma2132/status/1085220363779207169
2019-01-15 17:00:56,scottdweck,AlanRoseWX,0,0,1,"Thanks Alan for all your expert analysis #rain #ThomasFire #SantaBarbara",,,#rain #ThomasFire #SantaBarbara,1085220300248117249,https://twitter.com/scottdweck/status/1085220300248117249
2019-01-15 16:57:59,scottdweck,AlanRoseWX,0,0,0,"Looks like the center of the Low is just West of SFO... a lot of bands spinning off ... hopefully the heavy cells will miss Montecito #SantaBarbara #ThomasFire #rain",,,#SantaBarbara #ThomasFire #rain,1085219557789163520,https://twitter.com/scottdweck/status/1085219557789163520
2019-01-15 14:55:07,ai6yrham,CHP_SantaBarb,0,0,3,"#ThomasFire #MontecitoMudflow A question in many minds is what the status of the 101 between Santa Barbara and Ventura is going to be today/tomorrow, here's your answer.",,,#ThomasFire #MontecitoMudflow,1085188636348375040,https://twitter.com/ai6yrham/status/1085188636348375040
2019-01-15 14:23:37,GarofaloWX,,0,4,4,"**MANDATORY EVACUATIONS** If you live in/near the #SherpaFire, #WhittierFire, &amp; #ThomasFire burn scar areas in Santa Barbara County, you need to get out by 10 AM PT as heavy rain could trigger mud/debris flows the next two days. INTERACTIVE MAP -&gt; https://bit.ly/2CqZBQf #cawx",,,#SherpaFire #WhittierFire #ThomasFire #cawx,1085180708081913856,https://twitter.com/GarofaloWX/status/1085180708081913856
2019-01-15 13:46:15,Sherry_Foster,KelseyGerckens,0,0,1,"#thebestcloser #CloserNation @realDonaldTrump #Floodwarnings #Thomasfire @Joy_Villa #Joytribe @ceestave",,@realDonaldTrump @Joy_Villa @ceestave,#thebestcloser #CloserNation #Floodwarnings #Thomasfire #Joytribe,1085171306146848768,https://twitter.com/Sherry_Foster/status/1085171306146848768
2019-01-15 06:54:09,JasonStiff,,0,1,4,"A very active #weather pattern is coming for #SanLuisObispo, #SantaBarbara, #Ventura &amp; #LosAngeles counties #Tuesday - #Thursday! #Storm timing can vary. Here's the progression of the #rain #Thursday. #California #SantaMaria #Montecito #Oxnard #ThomasFire #WoolseyFire @JasonStiff",,@JasonStiff,#weather #SanLuisObispo #SantaBarbara #Ventura #LosAngeles #Tuesday #Thursday #Storm #rain #Thursday #California #SantaMaria #Montecito #Oxnard #ThomasFire #WoolseyFire,1085067597803069441,https://twitter.com/JasonStiff/status/1085067597803069441
2019-01-15 06:49:24,JasonStiff,,0,1,2,"A very active #weather pattern is coming for #SanLuisObispo, #SantaBarbara, #Ventura &amp; #LosAngeles counties #Tuesday- #Thursday! #Storm timing can vary. Here's the progression of the #rain #Wednesday. #California #SantaMaria #Montecito #Oxnard #ThomasFire #WoolseyFire @JasonStiff",,@JasonStiff,#weather #SanLuisObispo #SantaBarbara #Ventura #LosAngeles #Tuesday #Thursday #Storm #rain #Wednesday #California #SantaMaria #Montecito #Oxnard #ThomasFire #WoolseyFire,1085066401969250304,https://twitter.com/JasonStiff/status/1085066401969250304
2019-01-15 06:38:56,JasonStiff,,0,2,4,"A very active #weather pattern is coming for #SanLuisObispo, #SantaBarbara, #Ventura &amp; #LosAngeles counties #Tuesday - #Thursday! #Storm timing can vary. Here is the progression of the #rain Tuesday. #California #SantaMaria #Montecito #Oxnard #ThomasFire #WoolseyFire @JasonStiff",,@JasonStiff,#weather #SanLuisObispo #SantaBarbara #Ventura #LosAngeles #Tuesday #Thursday #Storm #rain #California #SantaMaria #Montecito #Oxnard #ThomasFire #WoolseyFire,1085063768223162368,https://twitter.com/JasonStiff/status/1085063768223162368
2019-01-15 06:02:01,emmysmomma2132,ai6yrham,0,0,0,"#WoolseyFire #ThomasFire ",,,#WoolseyFire #ThomasFire,1085054476535263232,https://twitter.com/emmysmomma2132/status/1085054476535263232
2019-01-15 05:58:36,ai6yrham,805Weather,4,11,20,"A whole heck of a lot of water being forecasted by computer models, dropping all in the next two days. #WoolseyFire #ThomasFire burn scars in particular at risk. ",,,#WoolseyFire #ThomasFire,1085053617214636033,https://twitter.com/ai6yrham/status/1085053617214636033
2019-01-15 05:56:33,ai6yrham,ai6yrham,0,2,3,"#WoolseyFire #ThomasFire #SherpaFire #WhittierFire #HillFire",,,#WoolseyFire #ThomasFire #SherpaFire #WhittierFire #HillFire,1085053102154166272,https://twitter.com/ai6yrham/status/1085053102154166272
2019-01-15 04:47:00,yazminacruz,sbsheriff,0,2,1,"If you live below the Sherpa/Whittier and #ThomasFire burn areas in #SantaBarbara, you’ll have to leave the area by 10 a.m. Tuesday.",,,#ThomasFire #SantaBarbara,1085035599466180608,https://twitter.com/yazminacruz/status/1085035599466180608
2019-01-15 02:14:42,ai6yrham,ai6yrham,1,6,4,"#ThomasFire #WhittierFire #ShrepaFire",,,#ThomasFire #WhittierFire #ShrepaFire,1084997273522565121,https://twitter.com/ai6yrham/status/1084997273522565121
2019-01-15 01:42:50,Sherry_Foster,,0,0,0,"#CloserNation @thebestcloser #CloserAngels @realDonaldTrump @_Santa_Barbara @Joy_Villa #JoyTribe just received a mandatory evacuation for 10Am for burn areas of the #ThomasFire in Santa Barbara due to rain debris flow. ",,@thebestcloser @realDonaldTrump @_Santa_Barbara @Joy_Villa,#CloserNation #CloserAngels #JoyTribe #ThomasFire,1084989253983952896,https://twitter.com/Sherry_Foster/status/1084989253983952896
2019-01-15 01:39:40,KCLUNEWS,,0,1,5,"With Second Storm Approaching Tuesday, Evacuation Orders Issued For Parts Of Santa Barbara County #805strong #montecito #thomasfire #sherpafire #whittierfire 'http://www.tinyurl.com/y8qhlou3",,,#805strong #montecito #thomasfire #sherpafire #whittierfire,1084988455313002496,https://twitter.com/KCLUNEWS/status/1084988455313002496
2019-01-15 01:13:49,ai6yrham,,1,11,14,"Mass evacuations ordered in #SantaBarbara #Montecito #Carpinteria #Goleta for #ThomasFire #WhittierFire #SherpaFire burn areas ahead of rainfall expected to start Tues morn. (Maps were not yet posted, but should be up at http://readysbc.org at some point). 1000's affected.",,,#SantaBarbara #Montecito #Carpinteria #Goleta #ThomasFire #WhittierFire #SherpaFire,1084981951193182209,https://twitter.com/ai6yrham/status/1084981951193182209
2019-01-15 01:08:21,exador23,,0,0,0,"#HillFire residents got evacuation notices yesterday. #ThomasFire residents are getting evac notices now. That just leaves entitled #Malibu in the #WoolseyFire refusing to recognize the very real threat of 3 strong back-to-back storms.",,,#HillFire #ThomasFire #Malibu #WoolseyFire,1084980575851573248,https://twitter.com/exador23/status/1084980575851573248
2019-01-15 00:58:45,emmysmomma2132,VCFD,0,0,0,"#WoolseyFire #ThomasFire #HillFire and #Montecito",,,#WoolseyFire #ThomasFire #HillFire #Montecito,1084978160100233219,https://twitter.com/emmysmomma2132/status/1084978160100233219
2019-01-15 00:58:29,ClaireTVnews,,0,0,2,"Red Cross Evacuation Center to be set up at Goleta Valley Community Center at 5679 Hollister Ave in Goleta, to help residents in #SherpaFire, #WhittierFire and #ThomasFire burn zones. http://bit.ly/2Dc9h2P",,,#SherpaFire #WhittierFire #ThomasFire,1084978089657012225,https://twitter.com/ClaireTVnews/status/1084978089657012225
2019-01-15 00:50:14,ai6yrham,VCFD,0,0,1,"#WoolseyFire #ThomasFire #HillFire",,,#WoolseyFire #ThomasFire #HillFire,1084976014290079745,https://twitter.com/ai6yrham/status/1084976014290079745
2019-01-15 00:49:50,ai6yrham,760Rholguin,0,0,0,"#ThomasFire Evacuations ordered for #SantaBarbaraCounty",,,#ThomasFire #SantaBarbaraCounty,1084975914893496321,https://twitter.com/ai6yrham/status/1084975914893496321
2019-01-15 00:25:33,ai6yrham,KEYTNC3,0,1,2,"#ThomasFire #MontecitoMudflow Uh oh, evacuations on tap for Santa Barbara County.",,,#ThomasFire #MontecitoMudflow,1084969801292820482,https://twitter.com/ai6yrham/status/1084969801292820482
2019-01-14 23:39:01,GarofaloWX,WeatherNation,2,3,6,"Make sure you are prepared, California! Especially in the recent burn scar areas #WoolseyFire #CampFire #HillFire #ThomasFire #WhittierFire #HolyFire",,,#WoolseyFire #CampFire #HillFire #ThomasFire #WhittierFire #HolyFire,1084958093681713152,https://twitter.com/GarofaloWX/status/1084958093681713152
2019-01-14 22:47:08,MyaNikitaEtc,brycetache,0,1,2,"Ventura, CA cares and remembers how he tried to cut off FEMA recovery money during our worst fire ever. #ThomasFire",,,#ThomasFire,1084945033894055936,https://twitter.com/MyaNikitaEtc/status/1084945033894055936
2019-01-14 22:30:00,KCLUlive,,0,0,0,"Community Asked To Weigh In On Rebuilding Plan For Part Of South Coast Park Destroyed By #ThomasFire http://bit.ly/2FvtX7A",,,#ThomasFire,1084940724985085962,https://twitter.com/KCLUlive/status/1084940724985085962
2019-01-14 21:51:11,NWSLosAngeles,,2,109,94,"A Flash Flood Watch has been issued for the recent burn areas of the including the #WoolseyFire, #HillFire, #ThomasFire and #WhittierFire burn areas for Tuesday afternoon and evening! #SoCal #CAwx",,,#WoolseyFire #HillFire #ThomasFire #WhittierFire #SoCal #CAwx,1084930956509761537,https://twitter.com/NWSLosAngeles/status/1084930956509761537
2019-01-14 21:48:19,AnthonyNBCLA,,0,6,3,"Flash flood watch issued for Tuesday for all burn scars from the past two years. Rain rates of .5-1"" an hour possible. This includes #ThomasFire &amp; #LATunafire scars. #NBCLA",,,#ThomasFire #LATunafire #NBCLA,1084930232526622720,https://twitter.com/AnthonyNBCLA/status/1084930232526622720
2019-01-14 21:33:08,AlexBistonTV,,0,0,1,"@Venturaoes is closely monitoring the threat of debris flow in the #ThomasFire, #WoolseyFire &amp; #HillFire burn scars during back-to-back storms. We'll show you what they do to prepare and alert the public of any potential evacuations #CAwx #CAStorm",,@Venturaoes,#ThomasFire #WoolseyFire #HillFire #CAwx #CAStorm,1084926411356332032,https://twitter.com/AlexBistonTV/status/1084926411356332032
2019-01-14 18:37:49,anaelisafoto,,0,0,0,"What a PG&E bankruptcy could look like https://calmatters.org/articles/what-happens-if-pge-goes-bankrupt/ via @calmatters #tweko #california #thomasfire #woolseyfire #campfire",,@CalMatters,#tweko #california #thomasfire #woolseyfire #campfire,1084882293309624320,https://twitter.com/anaelisafoto/status/1084882293309624320
2019-01-14 18:14:37,ai6yrham,NWSWPC,0,5,5,"Excessive rainfall prediction per @NWSWPC for Southern California. #WoolseyFire #ThomasFire #HolyFire",,@NWSWPC,#WoolseyFire #ThomasFire #HolyFire,1084876453366231041,https://twitter.com/ai6yrham/status/1084876453366231041
2019-01-14 17:44:34,JasonStiff,,0,4,5,"As advertised, the #wind is very strong today... #trees have been toppled, #power has been out and much more #rain is coming! Be safe! I'll have your complete 7-day #weather #forecast on #KCOY Ch 12 at 5, 6 and 11pm! #California #SantaBarbara #ThomasFire #WhittierFire #SherpaFire",,,#wind #trees #power #rain #weather #forecast #KCOY #California #SantaBarbara #ThomasFire #WhittierFire #SherpaFire,1084868891564756993,https://twitter.com/JasonStiff/status/1084868891564756993
2019-01-14 15:17:43,ai6yrham,,0,0,4,"Isolated high rain rates in Ojai, Oxnard this AM. Going to be an interesting week under the burn scars, see how the hills hold up. #WoolseyFire #ThomasFire ",,,#WoolseyFire #ThomasFire,1084831937582096387,https://twitter.com/ai6yrham/status/1084831937582096387
2019-01-14 14:39:15,MsCaguirre,,0,5,14,"Reminding my students about assignments, communicating with parents, checking-in on students’ mental health, and giving live updates on safety issues and disaster relief efforts (#ThomasFire) are NOT SPAM messages @Verizon #ReverseTheFee #NotSpam #Teachers",,@Verizon,#ThomasFire #ReverseTheFee #NotSpam #Teachers,1084822256633532417,https://twitter.com/MsCaguirre/status/1084822256633532417
2019-01-14 14:18:22,HomeCrush,805Weather,1,0,0,"@805weather why are OEM canceling alerts for #thomasfire burn scar areas like Montecito If this is case? Didn't similar accumulated rainfall cause 69 debris flow?",,@805Weather,#thomasfire,1084817000478601230,https://twitter.com/HomeCrush/status/1084817000478601230
2019-01-14 14:02:52,MappingSupport,,0,3,5,"Interactive #GISsurfer map showing #thomasfire #woolseyfire risk of debris flow and NOAA’s running forecast for rain over next 3 days. Also other overlays you can turn on/off/restack. For help and legend, click “Map tips”. Open map: https://bit.ly/2CoKoiD #montecito #SoCalWx",,,#GISsurfer #thomasfire #woolseyfire #montecito #SoCalWx,1084813099377483776,https://twitter.com/MappingSupport/status/1084813099377483776
2019-01-14 06:46:03,KCLUNEWS,,0,1,0,"Trio Of Storms Potentially Moving Through Central, South Coasts This Week #woolseyfire #thomasfire @countyofsb @Sbcountyoem http://www.tinyurl.com/y76bdmt9",,@countyofsb @SBCountyOEM,#woolseyfire #thomasfire,1084703169723097089,https://twitter.com/KCLUNEWS/status/1084703169723097089
2019-01-14 00:12:43,JasonStiff,,0,0,2,"The #fiery #California #sky was extinguished by copious amounts of #clouds... #waves of much-needed #rain are coming soon! #sunset #dusk #SantaBarbara #SantaMaria #SanLuisObispo #Lompoc #PasoRobles #Ventura #LosAngeles #WoolseyFire #HillFire #ThomasFire #WhittierFire #SherpaFire",,,#fiery #California #sky #clouds #waves #rain #sunset #dusk #SantaBarbara #SantaMaria #SanLuisObispo #Lompoc #PasoRobles #Ventura #LosAngeles #WoolseyFire #HillFire #ThomasFire #WhittierFire #SherpaFire,1084604186807975936,https://twitter.com/JasonStiff/status/1084604186807975936
2019-01-13 21:45:53,kmaksimuk,,0,0,4,"Thomas Fire Rebuild Update: the play structure that was destroyed in the Thomas Fire at Arroyo Verde Park will get a brand-new inclusive playground where children of all abilities can play. #thomasfire #californiawildfires #disaste…https://lnkd.in/ggNkwzP",,,#thomasfire #californiawildfires #disaste,1084567233186000896,https://twitter.com/kmaksimuk/status/1084567233186000896
2019-01-13 20:42:41,Aliciasinsight,thirtysixmiles,0,0,1,"I wish I didn’t go down these rabbit holes... I have a funky feeling it could be connected to the #thomasfire too. Oil rigs here in land and close by in ocean all the way to Santa Barbara also it’s a big travel artery in California",,,#thomasfire,1084551329215741952,https://twitter.com/Aliciasinsight/status/1084551329215741952
2019-01-13 20:22:51,JasonStiff,,0,1,4,"There's a #halo around the #sun over #California as the #clouds increase and a lot more #rain moves our way this week! #SantaBarbara #SantaMaria #SanLuisObispo #Lompoc #Nipomo #Ventura #LosAngeles #WoolseyFire #HillFire #ThomasFire #WhittierFire #SherpaFire #tree #palmtree ",,,#halo #sun #California #clouds #rain #SantaBarbara #SantaMaria #SanLuisObispo #Lompoc #Nipomo #Ventura #LosAngeles #WoolseyFire #HillFire #ThomasFire #WhittierFire #SherpaFire #tree #palmtree,1084546337901826048,https://twitter.com/JasonStiff/status/1084546337901826048
2019-01-13 20:21:01,RSFireNerd,intterra,0,0,1," The #ThomasFire was 100% contained exactly one year and one day ago. It was incredible to “watch” the work of @VCFD and mutual aid departments through the #Intterra software. ",,@VCFD,#ThomasFire #Intterra,1084545877018996736,https://twitter.com/RSFireNerd/status/1084545877018996736
2019-01-13 18:08:20,intterra,,1,7,20,"This weeks #customerhighlight is @VCFD! Their department used Intterra to create a common operational picture for managing the #ThomasFire. Our software enhanced their ability to see the tactical locations of approx. 150 fire apparatus resources in relation to the fire perimeter. ",,@VCFD,#customerhighlight #ThomasFire,1084512487364616196,https://twitter.com/intterra/status/1084512487364616196
2019-01-13 17:50:30,Aliciasinsight,thirtysixmiles,2,0,1,"If I remember correctly, the shooting at borderline (TO) was a day before #woolseyfires began if even just a day. Now, you’ve even got me wondering questions on the #thomasfire",,,#woolseyfires #thomasfire,1084507998439886848,https://twitter.com/Aliciasinsight/status/1084507998439886848
2019-01-13 03:29:58,KCLUNEWS,,0,1,0,"Weekend Storm Brings 1-2"" Of Rain To Central, South Coasts; No Major Issues In Fire Burn Zones #thomasfire #woolseyfire @countyofsb @sbcountyoem http://www.tinyurl.com/ybmjgmjk",,@countyofsb @SBCountyOEM,#thomasfire #woolseyfire,1084291439402471424,https://twitter.com/KCLUNEWS/status/1084291439402471424
2019-01-12 18:15:33,JasonStiff,,0,4,5,"1.20"" #rain #Friday PM / #Saturday AM, pushing the total since LAST Saturday to 3.60""! More rain will fall through next week! Be #safe, #California! #SantaBarbara #SantaMaria #SanLuisObispo #Lompoc #Ventura #WoolseyFire #HillFire #ThomasFire #WhittierFire #SherpaFire @JasonStiff",,@JasonStiff,#rain #Friday #Saturday #safe #California #SantaBarbara #SantaMaria #SanLuisObispo #Lompoc #Ventura #WoolseyFire #HillFire #ThomasFire #WhittierFire #SherpaFire,1084151912646279169,https://twitter.com/JasonStiff/status/1084151912646279169
2019-01-12 16:15:35,805Weather,805Weather,0,1,2,"#WoolseyFire #ThomasFire #HillFire #SoCalWx #LARain",,,#WoolseyFire #ThomasFire #HillFire #SoCalWx #LARain,1084121721299394560,https://twitter.com/805Weather/status/1084121721299394560
2019-01-12 10:00:27,JasonStiff,,1,5,5,"Flood Advisory is in effect for #SantaBarbara County until 3:15am, #Ventura County until 6:15am and #LosAngeles County until 7:15am. Be safe #California! @JasonStiff #Goleta #Montecito #Carpinteria #Oxnard #ThomasFire #WhittierFire #SherpaFire #WoolseyFire #HillFire #flood #rain",,@JasonStiff,#SantaBarbara #Ventura #LosAngeles #California #Goleta #Montecito #Carpinteria #Oxnard #ThomasFire #WhittierFire #SherpaFire #WoolseyFire #HillFire #flood #rain,1084027319268843520,https://twitter.com/JasonStiff/status/1084027319268843520
2019-01-12 09:31:19,JasonStiff,,0,8,5,"A Flood Advisory for #SantaBarbara County until 3:15am, for #Ventura County until 6:15am &amp; #LosAngeles County until 7:15am. Be safe #California! @JasonStiff #SantaMaria #Lompoc #Goleta #Oxnard #Montecito #ThomasFire #WhittierFire #SherpaFire #WoolseyFire #HillFire #rain #flood",,@JasonStiff,#SantaBarbara #Ventura #LosAngeles #California #SantaMaria #Lompoc #Goleta #Oxnard #Montecito #ThomasFire #WhittierFire #SherpaFire #WoolseyFire #HillFire #rain #flood,1084019984987291648,https://twitter.com/JasonStiff/status/1084019984987291648
2019-01-12 09:27:19,JasonStiff,,0,5,6,"Light #rain continues in #SanLuisObispo County, with moderate to heavy rain in #SantaBarbara &amp; #Ventura counties, and the heaviest rain pushing into Ventura Co. @JasonStiff #California #FloodAdvisory #Montecito #ThomasFire #WhittierFire #SherpaFire #WoolseyFire #HillFire #flood",,@JasonStiff,#rain #SanLuisObispo #SantaBarbara #Ventura #California #FloodAdvisory #Montecito #ThomasFire #WhittierFire #SherpaFire #WoolseyFire #HillFire #flood,1084018979256061953,https://twitter.com/JasonStiff/status/1084018979256061953
